package,gltf,obj,vertices,faces
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_bridgedeco03_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_bridgedeco03_sm.obj,1721,2078
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_bridgedeco03a_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_bridgedeco03a_sm.obj,416,512
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_bridgedeco03b_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_bridgedeco03b_sm.obj,1305,1566
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_bridgedeco04_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_bridgedeco04_sm.obj,2722,3120
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_bridgedeco04a_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_bridgedeco04a_sm.obj,892,960
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_bridgedeco04b_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_bridgedeco04b_sm.obj,1647,1888
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_bridgedeco04c_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_bridgedeco04c_sm.obj,648,348
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_bridgepillar01_sm_alchemy.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_bridgepillar01_sm_alchemy.obj,632,900
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_bridgepillar01a_sm_alchemy.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_bridgepillar01a_sm_alchemy.obj,865,992
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_bridgepillar02_sm_alchemy.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_bridgepillar02_sm_alchemy.obj,1200,1020
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_bridgepillar03_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_bridgepillar03_sm.obj,980,1592
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_bridgepillar03a_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_bridgepillar03a_sm.obj,912,804
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_bridgepillar04_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_bridgepillar04_sm.obj,1994,1837
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_bridgepillar04a_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_bridgepillar04a_sm.obj,257,360
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_bridgepillar04b_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_bridgepillar04b_sm.obj,330,438
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_bridgepillar05_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_bridgepillar05_sm.obj,2859,2708
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_bridgepillar06_sm_alchemy.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_bridgepillar06_sm_alchemy.obj,5535,4986
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_bridgepillar07_sm_alchemy.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_bridgepillar07_sm_alchemy.obj,2276,2140
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_bridgepillar07a_sm_alchemy.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_bridgepillar07a_sm_alchemy.obj,360,420
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_floor01_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_floor01_sm.obj,6018,3888
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_floor01a_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_floor01a_sm.obj,2458,1532
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_floor01b_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_floor01b_sm.obj,5608,3608
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_floor02_sm_heim.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_floor02_sm_heim.obj,392,384
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_floor02a_sm_heim.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_floor02a_sm_heim.obj,216,220
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_floor02b_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_floor02b_sm.obj,115,84
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_floor03_sm_heim.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_floor03_sm_heim.obj,218,212
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_floor03a_sm_heim.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_floor03a_sm_heim.obj,218,216
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_floor04_sm_heim.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_floor04_sm_heim.obj,164,148
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_floor05_sm_heim.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_floor05_sm_heim.obj,110,104
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_floor06_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_floor06_sm.obj,2378,1418
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_floor06a_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_floor06a_sm.obj,2204,1366
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_floor07_sm_heim.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_floor07_sm_heim.obj,1147,1156
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_floor07a_sm_heim.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_floor07a_sm_heim.obj,1114,1038
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_floor08_sm_heim.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_floor08_sm_heim.obj,598,386
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_floor09_sm_heim.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_floor09_sm_heim.obj,617,407
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_floor10_sm_heim.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_floor10_sm_heim.obj,363,258
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_floor11_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_floor11_sm.obj,2668,1624
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_floor12_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_floor12_sm.obj,2394,1456
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_floor13_sm_heim.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_floor13_sm_heim.obj,978,662
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_floor13a_sm_heim.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_floor13a_sm_heim.obj,186,168
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_fountain01_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_fountain01_sm.obj,1778,1234
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_fountain01a_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_fountain01a_sm.obj,924,640
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_fountain01b_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_fountain01b_sm.obj,1416,952
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_pillar02_sm_alchemy.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_pillar02_sm_alchemy.obj,1158,1150
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_pillar02a_sm_alchemy.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_pillar02a_sm_alchemy.obj,3494,4304
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_pillar02b_sm_alchemy.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_pillar02b_sm_alchemy.obj,1000,1226
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_pillar02c_sm_alchemy.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_pillar02c_sm_alchemy.obj,1280,1514
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_pillar02d_sm_alchemy.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_pillar02d_sm_alchemy.obj,1214,1564
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_statue01_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_statue01_sm.obj,5201,3439
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_statue02_sm.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_statue02_sm.obj,2665,1792
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_statue03_sm_ksy.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_statue03_sm_ksy.obj,7119,9485
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_statue04_sm_ksy.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_statue04_sm_ksy.obj,7590,9869
BG_LIM_ROADY_B,BG_LIM_ROADY_B/StaticMesh3/bg_lim_roady_statue05_sm_ksy.gltf,Models/BG_LIM_ROADY_B/bg_lim_roady_statue05_sm_ksy.obj,10112,9623
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_fence01_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_fence01_sm.obj,2612,2258
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_fence01a_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_fence01a_sm.obj,1884,1620
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_fence01b_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_fence01b_sm.obj,758,674
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_fence01c_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_fence01c_sm.obj,2637,2256
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_fence01d_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_fence01d_sm.obj,1678,1296
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_fence01e_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_fence01e_sm.obj,991,990
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_fence01f_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_fence01f_sm.obj,720,624
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_fence03c_sm_ksy.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_fence03c_sm_ksy.obj,5222,4301
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_fence03d_sm_ksy.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_fence03d_sm_ksy.obj,5772,4830
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_fence03e_sm_ksy.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_fence03e_sm_ksy.obj,6211,2985
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_fence03f_sm_ksy.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_fence03f_sm_ksy.obj,6750,5556
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_fence03g_sm_ksy.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_fence03g_sm_ksy.obj,5777,5010
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_fence03h_sm_ksy.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_fence03h_sm_ksy.obj,4216,3289
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_fence07c_sm_ksy.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_fence07c_sm_ksy.obj,10188,7621
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_fence07d_sm_ksy.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_fence07d_sm_ksy.obj,4762,3783
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_fence07e_sm_ksy.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_fence07e_sm_ksy.obj,2005,1402
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_house01_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_house01_sm.obj,5877,5044
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_house02_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_house02_sm.obj,4725,5258
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_house02a_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_house02a_sm.obj,2298,2318
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_house03_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_house03_sm.obj,1813,1703
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_house04_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_house04_sm.obj,30714,30092
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_house05_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_house05_sm.obj,2352,2126
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_house07_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_house07_sm.obj,11898,12606
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_house07a_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_house07a_sm.obj,6484,5032
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_house07b_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_house07b_sm.obj,22645,20574
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_house07c_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_house07c_sm.obj,13405,13865
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_house07d_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_house07d_sm.obj,1002,1000
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_house08_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_house08_sm.obj,4246,3104
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_house08a_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_house08a_sm.obj,262,240
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_house08b_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_house08b_sm.obj,695,472
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_house08c_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_house08c_sm.obj,772,1088
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_house08d_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_house08d_sm.obj,516,476
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_house08e_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_house08e_sm.obj,884,692
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_housedeco02_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_housedeco02_sm.obj,494,502
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_housedeco02a_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_housedeco02a_sm.obj,268,250
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_housedeco02b_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_housedeco02b_sm.obj,242,262
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_housedoor01_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_housedoor01_sm.obj,811,788
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_housepillar03_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_housepillar03_sm.obj,504,534
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_housepillar03a_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_housepillar03a_sm.obj,3569,3826
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_housepillar04_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_housepillar04_sm.obj,723,518
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_structure01_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_structure01_sm.obj,37080,30312
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_structure01a_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_structure01a_sm.obj,2858,2102
BG_LIM_SHA_A,BG_LIM_SHA_A/StaticMesh3/bg_lim_sha_structure03_sm.gltf,Models/BG_LIM_SHA_A/bg_lim_sha_structure03_sm.obj,6464,4914
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_bed01_sm_artree.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_bed01_sm_artree.obj,4632,5793
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_bed01a_sm_artree.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_bed01a_sm_artree.obj,275,452
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_bed01b_sm_artree.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_bed01b_sm_artree.obj,282,474
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_bookshelf01_sm_artree.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_bookshelf01_sm_artree.obj,4603,4366
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_bookshelf01a_sm_artree.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_bookshelf01a_sm_artree.obj,1309,1078
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_bookshelf01b_sm.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_bookshelf01b_sm.obj,16118,12822
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_bookshelf01c_sm.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_bookshelf01c_sm.obj,5464,4384
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_flag02_sm_heim.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_flag02_sm_heim.obj,1206,1170
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_flag02a_sm_heim.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_flag02a_sm_heim.obj,3714,3892
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_flag02b_sm_heim.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_flag02b_sm_heim.obj,1268,1266
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_flag02c_sm_heim.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_flag02c_sm_heim.obj,3248,3368
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_flag02d_sm_heim.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_flag02d_sm_heim.obj,2324,2494
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_flag02e_sm_heim.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_flag02e_sm_heim.obj,2837,2950
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_floor01_sm.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_floor01_sm.obj,2496,2412
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_floor02_sm.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_floor02_sm.obj,4704,4342
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_floor03_sm.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_floor03_sm.obj,1170,1060
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_floor03a_sm.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_floor03a_sm.obj,1378,1580
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_floor04_sm.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_floor04_sm.obj,578,768
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_floor05_sm_artree.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_floor05_sm_artree.obj,1560,1344
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_floor05a_sm_artree.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_floor05a_sm_artree.obj,440,384
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_floor06_sm.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_floor06_sm.obj,820,904
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_flowergarden02_sm_alchemy.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_flowergarden02_sm_alchemy.obj,761,992
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_flowergarden02a_sm_alchemy.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_flowergarden02a_sm_alchemy.obj,20,18
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_flowergarden03_sm_alchemy.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_flowergarden03_sm_alchemy.obj,962,1084
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_flowergarden03a_sm_alchemy.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_flowergarden03a_sm_alchemy.obj,20,18
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_lamp01_sm_alchemy.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_lamp01_sm_alchemy.obj,14286,13106
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_lamp01a_sm_alchemy.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_lamp01a_sm_alchemy.obj,3264,2970
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_lamp01b_sm_alchemy.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_lamp01b_sm_alchemy.obj,1145,1162
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_stair01_sm.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_stair01_sm.obj,196,192
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_stair01a_sm.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_stair01a_sm.obj,376,376
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_stairwall01_sm.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_stairwall01_sm.obj,3794,3602
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_stairwall01b_sm.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_stairwall01b_sm.obj,2330,2156
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_stairwall01c_sm.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_stairwall01c_sm.obj,1380,1164
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_stairwall01d_sm.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_stairwall01d_sm.obj,2406,2196
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_structure04_sm.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_structure04_sm.obj,19105,18674
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_structure04a_sm.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_structure04a_sm.obj,4466,5900
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_structure04b_sm.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_structure04b_sm.obj,2380,2534
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_structure04c_sm.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_structure04c_sm.obj,1699,1456
BG_LIM_SHA_B,BG_LIM_SHA_B/StaticMesh3/bg_lim_sha_table01_sm_artree.gltf,Models/BG_LIM_SHA_B/bg_lim_sha_table01_sm_artree.obj,4047,3794
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_house11_sm.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_house11_sm.obj,4460,4668
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_house12_sm.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_house12_sm.obj,8255,8818
